t_s,zoom_state
7.7284,4.3000
7.7394,4.3000
7.7507,4.3000
7.7596,4.3000
7.7701,4.4000
7.7793,4.4000
7.7894,4.4000
7.8015,4.4000
7.8101,4.4000
7.8195,4.4000
7.8330,4.5000
7.8394,4.5000
7.8485,4.5000
7.8594,4.5000
7.8696,4.5000
7.8788,4.5000
7.8888,4.5000
7.8995,4.5000
7.9114,4.5000
7.9197,4.5000
7.9288,4.5000
7.9392,4.5000
7.9490,4.5000
7.9595,4.6000
7.9695,4.6000
7.9790,4.6000
7.9910,4.6000
7.9996,4.6000
8.0092,4.6000
8.0191,4.6000
8.0311,4.6000
8.0392,4.6000
8.0488,4.6000
8.0599,4.6000
8.0699,4.6000
8.0788,4.6000
8.0892,4.6000
8.0991,4.6000
8.1111,4.6000
8.1196,4.6000
8.1288,4.6000
8.1391,4.6000
8.1489,4.6000
8.1596,4.6000
8.1687,4.5000
8.1787,4.5000
8.1897,4.5000
8.1997,4.5000
8.2087,4.5000
8.2192,4.5000
8.2288,4.5000
8.2395,4.5000
8.2499,4.5000
8.2593,4.5000
8.2691,4.5000
8.2789,4.5000
8.2902,4.4000
8.2993,4.4000
8.3105,4.4000
8.3199,4.4000
8.3289,4.4000
8.3395,4.4000
8.3519,4.4000
8.3597,4.4000
8.3692,4.3000
8.3790,4.3000
8.3892,4.3000
8.3988,4.3000
8.4094,4.3000
8.4194,4.3000
8.4291,4.3000
8.4396,4.3000
8.4496,4.3000
8.4589,4.3000
8.4697,4.3000
8.4797,4.3000
8.4890,4.3000
8.4991,4.3000
8.5110,4.3000
8.5185,4.3000
8.5285,4.3000
8.5394,4.3000
8.5511,4.3000
8.5586,4.3000
8.5685,4.3000
8.5789,4.3000
8.5889,4.3000
8.6001,4.3000
8.6093,4.3000
8.6191,4.3000
8.6288,4.3000
8.6397,4.4000
8.6493,4.4000
8.6596,4.4000
8.6698,4.4000
8.6790,4.4000
8.6888,4.4000
8.6989,4.4000
8.7097,4.4000
8.7186,4.4000
8.7294,4.4000
8.7389,4.4000
8.7487,4.4000
8.7603,4.4000
8.7689,4.4000
8.7790,4.5000
8.7902,4.5000
8.7997,4.5000
8.8089,4.5000
8.8187,4.5000
8.8310,4.5000
8.8392,4.5000
8.8488,4.5000
8.8592,4.5000
8.8694,4.5000
8.8787,4.5000
8.8898,4.5000
8.8994,4.5000
8.9119,4.6000
8.9197,4.6000
8.9297,4.6000
8.9389,4.6000
8.9488,4.6000
8.9599,4.6000
8.9694,4.6000
8.9791,4.6000
8.9893,4.6000
8.9988,4.6000
9.0097,4.6000
9.0196,4.6000
9.0322,4.5000
9.0391,4.5000
9.0485,4.5000
9.0590,4.5000
9.0688,4.5000
9.0799,4.5000
9.0897,4.5000
9.0989,4.5000
9.1094,4.5000
9.1190,4.5000
9.1295,4.4000
9.1396,4.4000
9.1508,4.4000
9.1593,4.4000
9.1690,4.4000
9.1793,4.4000
9.1889,4.4000
9.1997,4.4000
9.2098,4.4000
9.2194,4.4000
9.2291,4.4000
9.2394,4.3000
9.2499,4.3000
9.2599,4.3000
9.2705,4.3000
9.2799,4.3000
9.2894,4.3000
9.2995,4.3000
9.3115,4.3000
9.3200,4.3000
9.3293,4.3000
9.3396,4.3000
9.3490,4.3000
9.3589,4.3000
9.3692,4.3000
9.3790,4.3000
9.3901,4.3000
9.3995,4.3000
9.4092,4.3000
9.4188,4.3000
9.4286,4.3000
9.4398,4.4000
9.4485,4.4000
9.4588,4.4000
9.4689,4.4000
9.4802,4.4000
9.4894,4.4000
9.4998,4.4000
9.5090,4.4000
9.5199,4.4000
9.5299,4.4000
9.5392,4.4000
9.5491,4.4000
9.5589,4.4000
9.5696,4.5000
9.5790,4.5000
9.5891,4.5000
9.5997,4.5000
9.6089,4.5000
9.6195,4.5000
9.6289,4.5000
9.6395,4.5000
9.6488,4.5000
9.6592,4.5000
9.6690,4.5000
9.6787,4.5000
9.6905,4.5000
9.6993,4.5000
9.7090,4.5000
9.7201,4.5000
9.7297,4.5000
9.7397,4.5000
9.7496,4.5000
9.7600,4.5000
9.7691,4.5000
9.7790,4.5000
9.7891,4.5000
9.8003,4.5000
9.8093,4.5000
9.8192,4.5000
9.8294,4.5000
9.8398,4.5000
9.8492,4.5000
9.8597,4.5000
9.8693,4.5000
9.8790,4.5000
9.8892,4.5000
9.8989,4.5000
9.9104,4.5000
9.9191,4.5000
9.9297,4.5000
9.9392,4.4000
9.9495,4.4000
9.9586,4.4000
9.9692,4.4000
9.9800,4.4000
9.9915,4.4000
9.9984,4.4000
10.0082,4.4000
10.0188,4.4000
10.0290,4.4000
10.0391,4.4000
10.0494,4.4000
10.0591,4.3000
10.0689,4.3000
10.0802,4.3000
10.0887,4.3000
10.0987,4.3000
10.1115,4.3000
10.1193,4.3000
10.1290,4.3000
10.1394,4.3000
10.1494,4.3000
10.1591,4.3000
10.1715,4.3000
10.1791,4.3000
10.1906,4.3000
10.1995,4.3000
10.2086,4.3000
10.2197,4.4000
10.2316,4.4000
10.2396,4.4000
10.2512,4.4000
10.2590,4.4000
10.2692,4.4000
10.2797,4.4000
10.2892,4.4000
10.2991,4.4000
10.3093,4.4000
10.3208,4.4000
10.3299,4.5000
10.3395,4.5000
10.3491,4.5000
10.3598,4.5000
10.3697,4.5000
10.3789,4.5000
10.3887,4.5000
10.3994,4.5000
10.4085,4.5000
10.4189,4.5000
10.4295,4.5000
10.4387,4.5000
10.4504,4.5000
10.4602,4.5000
10.4691,4.5000
10.4796,4.5000
10.4902,4.5000
10.4997,4.5000
10.5092,4.5000
10.5198,4.5000
10.5292,4.5000
10.5392,4.5000
10.5492,4.5000
10.5592,4.5000
10.5688,4.5000
10.5794,4.5000
10.5897,4.5000
10.6020,4.5000
10.6091,4.5000
10.6194,4.5000
10.6289,4.5000
10.6402,4.4000
10.6502,4.4000
10.6593,4.4000
10.6689,4.4000
10.6797,4.4000
10.6892,4.4000
10.6994,4.4000
10.7095,4.4000
10.7201,4.4000
10.7292,4.4000
10.7392,4.4000
10.7495,4.4000
10.7592,4.4000
10.7704,4.3000
10.7794,4.3000
10.7889,4.3000
10.8003,4.3000
10.8094,4.3000
10.8195,4.3000
10.8292,4.3000
10.8404,4.3000
10.8494,4.3000
10.8589,4.3000
10.8691,4.3000
10.8789,4.3000
10.8897,4.3000
10.8993,4.3000
10.9092,4.3000
10.9198,4.3000
10.9298,4.4000
10.9396,4.4000
10.9496,4.4000
10.9595,4.4000
10.9691,4.4000
10.9793,4.4000
10.9915,4.4000
11.0000,4.4000
11.0089,4.4000
11.0188,4.4000
11.0288,4.4000
11.0389,4.4000
11.0496,4.5000
11.0600,4.5000
11.0697,4.5000
11.0789,4.5000
11.0902,4.5000
11.0996,4.5000
11.1092,4.5000
11.1197,4.5000
11.1290,4.5000
11.1389,4.5000
11.1489,4.5000
11.1625,4.5000
11.1699,4.5000
11.1793,4.5000
11.1914,4.5000
11.1993,4.5000
11.2086,4.5000
11.2188,4.5000
11.2312,4.5000
11.2393,4.5000
11.2491,4.5000
11.2591,4.5000
11.2688,4.5000
11.2800,4.5000
11.2898,4.5000
11.3000,4.5000
11.3122,4.5000
11.3199,4.5000
11.3295,4.5000
11.3395,4.4000
11.3495,4.4000
11.3602,4.4000
11.3694,4.4000
11.3791,4.4000
11.3900,4.4000
11.3999,4.4000
11.4094,4.4000
11.4201,4.4000
11.4294,4.4000
11.4393,4.3000
11.4498,4.3000
11.4599,4.3000
11.4711,4.3000
11.4793,4.3000
11.4891,4.3000
11.5015,4.3000
11.5096,4.3000
11.5203,4.3000
11.5292,4.3000
