t_s,zoom_state
9.0797,3.8000
9.0921,3.8000
9.0993,3.8000
9.1087,3.8000
9.1192,3.8000
9.1290,3.8000
9.1408,3.8000
9.1493,3.7000
9.1593,3.7000
9.1715,3.7000
9.1791,3.7000
9.1894,3.7000
9.1989,3.7000
9.2095,3.7000
9.2196,3.7000
9.2291,3.7000
9.2395,3.7000
9.2495,3.7000
9.2593,3.7000
9.2708,3.6000
9.2796,3.6000
9.2889,3.6000
9.2990,3.6000
9.3094,3.6000
9.3196,3.6000
9.3289,3.6000
9.3394,3.6000
9.3489,3.5000
9.3588,3.5000
9.3698,3.5000
9.3804,3.5000
9.3890,3.5000
9.4000,3.5000
9.4104,3.5000
9.4196,3.5000
9.4297,3.5000
9.4397,3.5000
9.4493,3.5000
9.4595,3.5000
9.4697,3.5000
9.4794,3.4000
9.4889,3.4000
9.4995,3.4000
9.5092,3.4000
9.5190,3.4000
9.5294,3.4000
9.5399,3.4000
9.5488,3.4000
9.5596,3.3000
9.5689,3.3000
9.5808,3.3000
9.5899,3.3000
9.5994,3.3000
9.6091,3.3000
9.6196,3.2000
9.6296,3.2000
9.6394,3.2000
9.6489,3.2000
9.6598,3.2000
9.6699,3.2000
9.6794,3.2000
9.6898,3.2000
9.7007,3.1000
9.7092,3.1000
9.7196,3.1000
9.7297,3.1000
9.7415,3.1000
9.7502,3.1000
9.7594,3.1000
9.7696,3.1000
9.7797,3.1000
9.7894,3.0000
9.7993,3.0000
9.8090,3.0000
9.8209,3.0000
9.8292,3.0000
9.8391,3.0000
9.8523,3.0000
9.8593,3.0000
9.8691,2.9000
9.8802,2.9000
9.8893,2.9000
9.8995,2.9000
9.9097,2.9000
9.9193,2.9000
9.9301,2.9000
9.9390,2.9000
9.9490,2.8000
9.9592,2.8000
9.9690,2.8000
9.9803,2.8000
9.9892,2.7000
9.9997,2.7000
10.0111,2.7000
10.0200,2.7000
10.0295,2.7000
10.0393,2.7000
10.0492,2.7000
10.0610,2.7000
10.0699,2.6000
10.0792,2.6000
10.0893,2.6000
10.1020,2.6000
10.1100,2.6000
10.1194,2.5000
10.1310,2.5000
10.1399,2.5000
10.1492,2.5000
10.1595,2.5000
10.1693,2.5000
10.1799,2.5000
10.1896,2.5000
10.1997,2.4000
10.2090,2.4000
10.2200,2.4000
10.2291,2.4000
10.2392,2.3000
10.2489,2.3000
10.2597,2.3000
10.2699,2.3000
10.2792,2.2000
10.2888,2.2000
10.3011,2.2000
10.3095,2.2000
10.3189,2.1000
10.3298,2.1000
10.3406,2.1000
10.3489,2.1000
10.3595,2.1000
10.3692,2.1000
10.3804,2.0000
10.3897,2.0000
10.3999,2.0000
10.4092,2.0000
10.4198,2.0000
10.4295,2.0000
10.4393,2.0000
10.4489,2.0000
10.4603,2.0000
10.4692,2.0000
10.4793,2.0000
10.4894,2.0000
10.4993,2.0000
10.5093,2.0000
10.5196,2.0000
10.5291,2.0000
10.5398,2.0000
10.5494,2.0000
10.5594,2.0000
10.5689,2.0000
10.5798,2.0000
10.5904,2.0000
10.5997,2.0000
10.6095,2.0000
10.6203,2.0000
10.6290,2.0000
10.6390,2.0000
10.6494,2.0000
10.6596,2.0000
10.6695,2.0000
10.6795,2.0000
10.6891,2.0000
10.7003,2.0000
10.7094,2.0000
10.7195,2.0000
10.7289,2.0000
10.7401,2.0000
10.7494,2.0000
10.7590,2.0000
10.7687,2.0000
10.7798,2.0000
10.7891,2.0000
10.7994,2.0000
10.8094,2.0000
10.8209,2.0000
10.8300,2.0000
10.8396,2.0000
10.8491,2.0000
10.8596,2.1000
10.8691,2.1000
10.8799,2.1000
10.8890,2.1000
10.9010,2.1000
10.9094,2.1000
10.9191,2.1000
10.9291,2.1000
10.9393,2.1000
10.9490,2.1000
10.9591,2.1000
10.9699,2.1000
10.9792,2.1000
10.9902,2.1000
10.9998,2.1000
11.0091,2.1000
11.0199,2.1000
11.0294,2.1000
11.0396,2.1000
11.0489,2.1000
11.0601,2.1000
11.0700,2.1000
11.0795,2.2000
11.0888,2.2000
11.0994,2.2000
11.1091,2.2000
11.1189,2.2000
11.1291,2.2000
11.1400,2.2000
11.1490,2.2000
11.1600,2.2000
11.1696,2.2000
11.1793,2.2000
