step_id,axis,u_cmd,t_ros_s,u_yaw,u_pitch,rate_roll,rate_pitch,rate_yaw,state_roll,state_pitch,state_yaw
0,yaw,0.1,1776262360.5393062,0.1,0.0,0.4,-0.0,7.4,0.0,-0.0,-97.9
0,yaw,0.1,1776262360.5493872,0.1,0.0,0.4,-0.0,7.4,0.0,-0.0,-97.9
0,yaw,0.1,1776262360.559315,0.1,0.0,0.5,-0.2,7.3,0.0,-0.0,-97.9
0,yaw,0.1,1776262360.5694106,0.1,0.0,0.5,-0.2,7.3,0.0,-0.0,-97.9
0,yaw,0.1,1776262360.5793252,0.1,0.0,0.5,-0.0,7.4,0.0,-0.0,-97.8
0,yaw,0.1,1776262360.5892158,0.1,0.0,0.5,-0.0,7.4,0.0,-0.0,-97.8
0,yaw,0.1,1776262360.599283,0.1,0.0,0.9,-0.0,7.3,0.0,-0.0,-97.6
0,yaw,0.1,1776262360.6093092,0.1,0.0,0.9,-0.0,7.3,0.0,-0.0,-97.6
0,yaw,0.1,1776262360.6192858,0.1,0.0,0.8,-0.3,7.3,0.0,-0.0,-97.5
0,yaw,0.1,1776262360.6293156,0.1,0.0,0.8,-0.3,7.3,0.0,-0.0,-97.5
0,yaw,0.1,1776262360.6393893,0.1,0.0,0.7,-0.6,7.1,0.0,-0.0,-97.3
0,yaw,0.1,1776262360.649241,0.1,0.0,0.7,-0.6,7.1,0.0,-0.0,-97.3
0,yaw,0.1,1776262360.6592915,0.1,0.0,0.7,-0.2,7.3,0.0,-0.0,-97.2
0,yaw,0.1,1776262360.669195,0.1,0.0,0.7,-0.2,7.3,0.0,-0.0,-97.2
0,yaw,0.1,1776262360.679517,0.1,0.0,0.4,-0.3,7.5,0.0,-0.0,-97.1
0,yaw,0.1,1776262360.689431,0.1,0.0,0.4,-0.3,7.5,0.0,-0.0,-97.1
0,yaw,0.1,1776262360.6994708,0.1,0.0,0.7,-0.3,7.5,0.0,-0.0,-97.0
0,yaw,0.1,1776262360.7092478,0.1,0.0,0.7,-0.3,7.5,0.0,-0.0,-97.0
0,yaw,0.1,1776262360.7194564,0.1,0.0,0.7,-0.1,7.4,0.0,-0.0,-96.7
0,yaw,0.1,1776262360.7292418,0.1,0.0,0.7,-0.1,7.4,0.0,-0.0,-96.7
0,yaw,0.1,1776262360.7392108,0.1,0.0,0.7,-0.1,7.4,0.0,-0.0,-96.7
0,yaw,0.1,1776262360.749229,0.1,0.0,0.6,0.1,7.2,0.0,-0.0,-96.6
0,yaw,0.1,1776262360.759308,0.1,0.0,0.6,-0.1,7.3,0.0,-0.0,-96.5
0,yaw,0.1,1776262360.7692478,0.1,0.0,0.6,-0.1,7.3,0.0,-0.0,-96.5
0,yaw,0.1,1776262360.779317,0.1,0.0,0.6,-0.1,7.3,0.0,-0.0,-96.5
0,yaw,0.1,1776262360.789228,0.1,0.0,0.7,-0.4,7.4,0.0,-0.0,-96.3
0,yaw,0.1,1776262360.7997844,0.1,0.0,0.7,-0.4,7.4,0.0,-0.0,-96.3
0,yaw,0.1,1776262360.8092487,0.1,0.0,0.7,-0.0,7.5,0.0,-0.0,-96.2
0,yaw,0.1,1776262360.8192658,0.1,0.0,0.7,-0.0,7.5,0.0,-0.0,-96.2
0,yaw,0.1,1776262360.8292463,0.1,0.0,0.7,-0.2,7.4,0.0,-0.0,-96.0
0,yaw,0.1,1776262360.839331,0.1,0.0,0.4,-0.1,7.4,0.0,-0.0,-96.0
0,yaw,0.1,1776262360.8492236,0.1,0.0,0.4,-0.1,7.4,0.0,-0.0,-96.0
0,yaw,0.1,1776262360.8593225,0.1,0.0,0.4,-0.1,7.4,0.0,-0.0,-96.0
0,yaw,0.1,1776262360.869284,0.1,0.0,0.9,-0.1,7.4,0.0,-0.0,-95.8
0,yaw,0.1,1776262360.8792381,0.1,0.0,0.9,-0.1,7.4,0.0,-0.0,-95.8
0,yaw,0.1,1776262360.889451,0.1,0.0,0.3,-0.0,7.2,0.0,-0.0,-95.6
0,yaw,0.1,1776262360.899343,0.1,0.0,0.3,-0.0,7.2,0.0,-0.0,-95.6
0,yaw,0.1,1776262360.909427,0.1,0.0,0.7,-0.2,7.4,0.0,-0.0,-95.5
0,yaw,0.1,1776262360.919512,0.1,0.0,0.7,-0.2,7.4,0.0,-0.0,-95.5
0,yaw,0.1,1776262360.9294462,0.1,0.0,0.3,-0.2,7.3,0.0,-0.0,-95.3
0,yaw,0.1,1776262360.939295,0.1,0.0,0.3,-0.2,7.3,0.0,-0.0,-95.3
0,yaw,0.1,1776262360.9492218,0.1,0.0,0.7,-0.1,7.5,0.0,-0.0,-95.1
