t_s,zoom_state
12.5304,3.4000
12.5395,3.3000
12.5496,3.3000
12.5604,3.2000
12.5691,3.2000
12.5791,3.2000
12.5894,3.2000
12.6002,3.1000
12.6101,3.1000
12.6195,3.1000
12.6299,3.1000
12.6402,3.0000
12.6493,3.0000
12.6600,3.0000
12.6695,3.0000
12.6800,2.9000
12.6898,2.9000
12.7002,2.9000
12.7099,2.9000
12.7216,2.9000
12.7290,2.9000
12.7404,2.8000
12.7499,2.8000
12.7602,2.7000
12.7691,2.7000
12.7792,2.7000
12.7897,2.7000
12.8003,2.7000
12.8096,2.6000
12.8197,2.6000
12.8292,2.6000
12.8400,2.6000
12.8504,2.5000
12.8599,2.5000
12.8696,2.5000
12.8807,2.5000
12.8894,2.4000
12.8997,2.4000
12.9097,2.4000
12.9199,2.4000
12.9287,2.3000
12.9400,2.3000
12.9497,2.3000
12.9602,2.3000
12.9697,2.3000
12.9797,2.3000
12.9899,2.2000
13.0003,2.2000
13.0102,2.2000
13.0197,2.2000
13.0290,2.2000
13.0407,2.2000
13.0499,2.2000
13.0592,2.2000
13.0693,2.2000
13.0800,2.2000
13.0892,2.2000
13.0993,2.2000
13.1113,2.2000
13.1198,2.2000
13.1290,2.2000
13.1396,2.2000
13.1492,2.2000
13.1608,2.2000
13.1697,2.2000
13.1796,2.2000
13.1894,2.2000
13.2002,2.2000
13.2092,2.2000
13.2196,2.2000
13.2296,2.2000
13.2401,2.2000
13.2493,2.2000
13.2595,2.2000
13.2715,2.2000
13.2795,2.2000
13.2892,2.2000
13.2995,2.2000
13.3090,2.2000
13.3206,2.2000
13.3301,2.2000
13.3396,2.2000
13.3493,2.2000
13.3601,2.2000
13.3692,2.2000
13.3793,2.2000
13.3893,2.2000
13.3999,2.2000
13.4101,2.2000
13.4202,2.2000
13.4296,2.2000
13.4403,2.2000
13.4498,2.2000
13.4597,2.2000
13.4698,2.2000
13.4814,2.2000
13.4896,2.2000
13.4994,2.2000
13.5089,2.2000
13.5204,2.2000
13.5294,2.2000
13.5392,2.2000
13.5493,2.2000
13.5602,2.2000
13.5692,2.2000
13.5794,2.2000
13.5894,2.2000
13.6005,2.2000
13.6090,2.2000
13.6196,2.2000
13.6297,2.2000
13.6406,2.2000
13.6494,2.2000
13.6593,2.2000
13.6692,2.2000
13.6808,2.2000
13.6900,2.2000
13.6998,2.2000
13.7097,2.2000
13.7208,2.2000
13.7290,2.2000
13.7396,2.2000
13.7525,2.2000
13.7598,2.2000
14.0149,2.2000
14.0157,2.2000
14.0164,2.2000
14.0171,2.2000
14.0178,2.2000
14.0185,2.2000
14.0191,2.2000
14.0198,2.2000
14.0204,2.2000
14.0211,2.2000
14.0218,2.2000
14.0291,2.2000
14.0401,2.2000
14.0492,2.2000
14.0596,2.2000
14.0690,2.2000
14.0791,2.2000
14.0888,2.2000
14.0993,2.2000
14.1104,2.2000
14.1191,2.2000
14.1298,2.2000
14.1390,2.2000
14.1508,2.2000
14.1593,2.2000
14.1691,2.2000
14.1795,2.2000
14.1899,2.2000
14.1991,2.2000
14.2086,2.2000
14.2188,2.2000
14.2307,2.2000
14.2392,2.2000
14.2491,2.2000
